Date,Open,High,Low,Close,Adj Close,Volume
2019-01-02,0.003449999960139394,0.00800000037997961,0.003449999960139394,0.00800000037997961,0.00800000037997961,6000
2019-01-03,0.00800000037997961,0.008999999612569809,0.00800000037997961,0.008999999612569809,0.008999999612569809,47700
2019-01-04,0.008999999612569809,0.008999999612569809,0.008500000461935997,0.008500000461935997,0.008500000461935997,19000
2019-01-07,0.008500000461935997,0.008500000461935997,0.008500000461935997,0.008500000461935997,0.008500000461935997,0
2019-01-08,0.008500000461935997,0.008500000461935997,0.008500000461935997,0.008500000461935997,0.008500000461935997,0
2019-01-09,0.008500000461935997,0.008500000461935997,0.008500000461935997,0.008500000461935997,0.008500000461935997,0
2019-01-10,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,0.013000000268220901,10000
2019-01-11,0.009999999776482582,0.02800000086426735,0.009999999776482582,0.02800000086426735,0.02800000086426735,341800
2019-01-14,0.027000000700354576,0.027000000700354576,0.027000000700354576,0.027000000700354576,0.027000000700354576,14642
2019-01-15,0.023000000044703484,0.023000000044703484,0.017000000923871994,0.023000000044703484,0.023000000044703484,553000
2019-01-16,0.019999999552965164,0.019999999552965164,0.013000000268220901,0.019300000742077827,0.019300000742077827,25000
2019-01-17,0.019999999552965164,0.019999999552965164,0.012000000104308128,0.012000000104308128,0.012000000104308128,86728
2019-01-18,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,11000
2019-01-22,0.014999999664723873,0.014999999664723873,0.007499999832361937,0.007499999832361937,0.007499999832361937,12400
2019-01-23,0.02500000037252903,0.02500000037252903,0.008999999612569809,0.008999999612569809,0.008999999612569809,228202
2019-01-24,0.02500000037252903,0.02500000037252903,0.019999999552965164,0.019999999552965164,0.019999999552965164,99600
2019-01-25,0.02500000037252903,0.02500000037252903,0.019999999552965164,0.019999999552965164,0.019999999552965164,11250
2019-01-28,0.023499999195337296,0.023499999195337296,0.019999999552965164,0.019999999552965164,0.019999999552965164,29000
2019-01-29,0.007600000128149986,0.019999999552965164,0.007600000128149986,0.019999999552965164,0.019999999552965164,21100
2019-01-30,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,25000
2019-01-31,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,40000
2019-02-01,0.018290000036358833,0.023499999195337296,0.009999999776482582,0.019999999552965164,0.019999999552965164,46045
2019-02-04,0.016049999743700027,0.023499999195337296,0.016049999743700027,0.019999999552965164,0.019999999552965164,12500
2019-02-05,0.01720000058412552,0.019999999552965164,0.01720000058412552,0.019999999552965164,0.019999999552965164,5050
2019-02-06,0.012000000104308128,0.02329999953508377,0.012000000104308128,0.019700000062584877,0.019700000062584877,159100
2019-02-07,0.023499999195337296,0.023499999195337296,0.019999999552965164,0.019999999552965164,0.019999999552965164,77000
2019-02-08,0.023499999195337296,0.023499999195337296,0.023499999195337296,0.023499999195337296,0.023499999195337296,12000
2019-02-11,0.017500000074505806,0.019999999552965164,0.017500000074505806,0.019999999552965164,0.019999999552965164,41950
2019-02-12,0.01875000074505806,0.01875000074505806,0.012900000438094139,0.014999999664723873,0.014999999664723873,157532
2019-02-13,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0
2019-02-14,0.023499999195337296,0.023499999195337296,0.023000000044703484,0.023000000044703484,0.023000000044703484,45000
2019-02-15,0.023499999195337296,0.029500000178813934,0.023499999195337296,0.029500000178813934,0.029500000178813934,106195
2019-02-19,0.029999999329447746,0.029999999329447746,0.029500000178813934,0.029500000178813934,0.029500000178813934,55074
2019-02-20,0.020999999716877937,0.02850000001490116,0.014000000432133675,0.02850000001490116,0.02850000001490116,68100
2019-02-21,0.02500000037252903,0.04450000077486038,0.02500000037252903,0.039500001817941666,0.039500001817941666,151100
2019-02-22,0.039500001817941666,0.039500001817941666,0.03099999949336052,0.039500001817941666,0.039500001817941666,22700
2019-02-25,0.039500001817941666,0.039500001817941666,0.029999999329447746,0.039500001817941666,0.039500001817941666,31178
2019-02-26,0.039500001817941666,0.039500001817941666,0.029999999329447746,0.039500001817941666,0.039500001817941666,13157
2019-02-27,0.039500001817941666,0.03999999910593033,0.029999999329447746,0.03999999910593033,0.03999999910593033,35074
2019-02-28,0.03999999910593033,0.03999999910593033,0.0364999994635582,0.03999999910593033,0.03999999910593033,5850
2019-03-01,0.039500001817941666,0.04500000178813934,0.0364999994635582,0.04500000178813934,0.04500000178813934,88425
2019-03-04,0.04500000178813934,0.048500001430511475,0.03500000014901161,0.048500001430511475,0.048500001430511475,35098
2019-03-05,0.03700000047683716,0.05000000074505806,0.03700000047683716,0.04899999871850014,0.04899999871850014,43535
2019-03-06,0.04699999839067459,0.04899999871850014,0.04699999839067459,0.04899999871850014,0.04899999871850014,1000
2019-03-07,0.04859999939799309,0.04899999871850014,0.04859999939799309,0.04899999871850014,0.04899999871850014,11080
2019-03-08,0.04699999839067459,0.05000000074505806,0.04699999839067459,0.05000000074505806,0.05000000074505806,161630
2019-03-11,0.04500000178813934,0.045099999755620956,0.03999999910593033,0.045099999755620956,0.045099999755620956,49222
2019-03-12,0.03500000014901161,0.03500000014901161,0.032499998807907104,0.03500000014901161,0.03500000014901161,54156
2019-03-13,0.03999999910593033,0.03999999910593033,0.029999999329447746,0.03500000014901161,0.03500000014901161,6060
2019-03-14,0.05000000074505806,0.05000000074505806,0.04500000178813934,0.05000000074505806,0.05000000074505806,22900
2019-03-15,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,12700
2019-03-18,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,0.05000000074505806,100
2019-03-19,0.03999999910593033,0.03999999910593033,0.03550000116229057,0.03999999910593033,0.03999999910593033,17500
2019-03-20,0.03999999910593033,0.03999999910593033,0.03099999949336052,0.03500000014901161,0.03500000014901161,24225
2019-03-21,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,0.03500000014901161,14500
2019-03-22,0.029999999329447746,0.04500000178813934,0.029999999329447746,0.04500000178813934,0.04500000178813934,33428
2019-03-25,0.029500000178813934,0.03400000184774399,0.02500000037252903,0.029999999329447746,0.029999999329447746,110501
2019-03-26,0.02500000037252903,0.03400000184774399,0.019999999552965164,0.03400000184774399,0.03400000184774399,95000
2019-03-27,0.029999999329447746,0.029999999329447746,0.027410000562667847,0.027410000562667847,0.027410000562667847,10400
2019-03-28,0.02135000005364418,0.026499999687075615,0.02135000005364418,0.026499999687075615,0.026499999687075615,4000
2019-03-29,0.019999999552965164,0.02500000037252903,0.019999999552965164,0.02250000089406967,0.02250000089406967,21600
2019-04-01,0.03500000014901161,0.03500000014901161,0.019999999552965164,0.029600000008940697,0.029600000008940697,46747
2019-04-02,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,28056
2019-04-03,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,26336
2019-04-04,0.014999999664723873,0.019999999552965164,0.010999999940395355,0.019999999552965164,0.019999999552965164,52000
2019-04-05,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0
2019-04-08,0.010999999940395355,0.01899999938905239,0.010999999940395355,0.01899999938905239,0.01899999938905239,8300
2019-04-09,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0
2019-04-10,0.010099999606609344,0.01899999938905239,0.010099999606609344,0.01899999938905239,0.01899999938905239,2500
2019-04-11,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0
2019-04-12,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0
2019-04-15,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0.01899999938905239,0
2019-04-16,0.017000000923871994,0.017000000923871994,0.014999999664723873,0.014999999664723873,0.014999999664723873,5000
2019-04-17,0.015790000557899475,0.01600000075995922,0.014999999664723873,0.01600000075995922,0.01600000075995922,75222
2019-04-18,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,0
2019-04-22,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,41758
2019-04-23,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,0.01600000075995922,0
2019-04-24,0.01600000075995922,0.017000000923871994,0.01600000075995922,0.017000000923871994,0.017000000923871994,11000
2019-04-25,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.017000000923871994,0
2019-04-26,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.017000000923871994,0.017000000923871994,0
2019-04-29,0.016750000417232513,0.016750000417232513,0.016750000417232513,0.016750000417232513,0.016750000417232513,2000
2019-04-30,0.016750000417232513,0.016750000417232513,0.016750000417232513,0.016750000417232513,0.016750000417232513,0
2019-05-01,0.016750000417232513,0.016750000417232513,0.016750000417232513,0.016750000417232513,0.016750000417232513,0
2019-05-02,0.01899999938905239,0.019999999552965164,0.01899999938905239,0.019999999552965164,0.019999999552965164,28000
2019-05-03,0.019999999552965164,0.019999999552965164,0.010999999940395355,0.010999999940395355,0.010999999940395355,23081
2019-05-06,0.010999999940395355,0.019999999552965164,0.010999999940395355,0.019999999552965164,0.019999999552965164,5300
2019-05-07,0.017500000074505806,0.019999999552965164,0.014999999664723873,0.019999999552965164,0.019999999552965164,8000
2019-05-08,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0
2019-05-09,0.019999999552965164,0.03500000014901161,0.014999999664723873,0.03500000014901161,0.03500000014901161,97700
2019-05-10,0.04899999871850014,0.04899999871850014,0.04879999905824661,0.04899999871850014,0.04899999871850014,14000
2019-05-13,0.04899999871850014,0.04899999871850014,0.04899999871850014,0.04899999871850014,0.04899999871850014,0
2019-05-14,0.02019999921321869,0.04500000178813934,0.02019999921321869,0.04500000178813934,0.04500000178813934,15320
2019-05-15,0.04500000178813934,0.04500000178813934,0.014999999664723873,0.04500000178813934,0.04500000178813934,15100
2019-05-16,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0
2019-05-17,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0
2019-05-20,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0
2019-05-21,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0.04500000178813934,0
2019-05-22,0.019999999552965164,0.020999999716877937,0.014999999664723873,0.014999999664723873,0.014999999664723873,64505
2019-05-23,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,2000
2019-05-24,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0
2019-05-28,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0
2019-05-29,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0
2019-05-30,0.014999999664723873,0.029899999499320984,0.014999999664723873,0.029899999499320984,0.029899999499320984,8000
2019-05-31,0.029899999499320984,0.029899999499320984,0.029899999499320984,0.029899999499320984,0.029899999499320984,0
2019-06-03,0.029899999499320984,0.029899999499320984,0.029899999499320984,0.029899999499320984,0.029899999499320984,0
2019-06-04,0.029899999499320984,0.029899999499320984,0.029899999499320984,0.029899999499320984,0.029899999499320984,0
2019-06-05,0.012500000186264515,0.03999999910593033,0.012500000186264515,0.03999999910593033,0.03999999910593033,2557
2019-06-06,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,375
2019-06-07,0.039500001817941666,0.039500001817941666,0.039500001817941666,0.039500001817941666,0.039500001817941666,300
2019-06-10,0.039400000125169754,0.039400000125169754,0.039400000125169754,0.039400000125169754,0.039400000125169754,2500
2019-06-11,0.039400000125169754,0.039400000125169754,0.039400000125169754,0.039400000125169754,0.039400000125169754,0
2019-06-12,0.014999999664723873,0.031199999153614044,0.014999999664723873,0.031199999153614044,0.031199999153614044,4100
2019-06-13,0.014999999664723873,0.03999999910593033,0.014999999664723873,0.03999999910593033,0.03999999910593033,4700
2019-06-14,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2019-06-17,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0.03999999910593033,0
2019-06-18,0.01549999974668026,0.03799999877810478,0.014999999664723873,0.03799999877810478,0.03799999877810478,7500
2019-06-19,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0
2019-06-20,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0
2019-06-21,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0.03799999877810478,0
2019-06-24,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,6000
2019-06-25,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0
2019-06-26,0.012500000186264515,0.03999999910593033,0.012500000186264515,0.03999999910593033,0.03999999910593033,4000
2019-06-27,0.03590000048279762,0.03590000048279762,0.03590000048279762,0.03590000048279762,0.03590000048279762,1000
2019-06-28,0.03590000048279762,0.03590000048279762,0.03590000048279762,0.03590000048279762,0.03590000048279762,0
2019-07-01,0.03590000048279762,0.03590000048279762,0.03590000048279762,0.03590000048279762,0.03590000048279762,0
2019-07-02,0.014999999664723873,0.02500000037252903,0.014999999664723873,0.02500000037252903,0.02500000037252903,7800
2019-07-03,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0
2019-07-05,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0.02500000037252903,0
2019-07-08,0.020099999383091927,0.035999998450279236,0.020099999383091927,0.035999998450279236,0.035999998450279236,4500
2019-07-09,0.035999998450279236,0.035999998450279236,0.0203000009059906,0.0203000009059906,0.0203000009059906,80225
2019-07-10,0.020999999716877937,0.020999999716877937,0.020999999716877937,0.020999999716877937,0.020999999716877937,3000
2019-07-11,0.019999999552965164,0.021449999883770943,0.014999999664723873,0.019999999552965164,0.019999999552965164,313600
2019-07-12,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0.019999999552965164,0
2019-07-15,0.014999999664723873,0.033900000154972076,0.014999999664723873,0.033900000154972076,0.033900000154972076,6571
2019-07-16,0.033900000154972076,0.033900000154972076,0.033900000154972076,0.033900000154972076,0.033900000154972076,0
2019-07-17,0.014999999664723873,0.014999999664723873,0.01486000046133995,0.014999999664723873,0.014999999664723873,441041
2019-07-18,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0
2019-07-19,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,13000
2019-07-22,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,0.014999999664723873,5567
2019-07-23,0.008100000210106373,0.010999999940395355,0.008100000210106373,0.009999999776482582,0.009999999776482582,329400
2019-07-24,0.00989999994635582,0.009999999776482582,0.009750000201165676,0.009999999776482582,0.009999999776482582,130142
2019-07-25,0.009999999776482582,0.009999999776482582,0.008999999612569809,0.009999999776482582,0.009999999776482582,20500
2019-07-26,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,10000
2019-07-29,0.009999999776482582,0.009999999776482582,0.008999999612569809,0.008999999612569809,0.008999999612569809,5800
2019-07-30,0.009999999776482582,0.009999999776482582,0.008999999612569809,0.009999999776482582,0.009999999776482582,137500
2019-07-31,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,5000
2019-08-01,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,265000
2019-08-02,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,1000
2019-08-05,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,10000
2019-08-06,0.009999999776482582,0.009999999776482582,0.008999999612569809,0.009999999776482582,0.009999999776482582,86000
2019-08-07,0.008999999612569809,0.009999999776482582,0.008999999612569809,0.009999999776482582,0.009999999776482582,8001
2019-08-08,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-08-09,0.009700000286102295,0.009700000286102295,0.009700000286102295,0.009700000286102295,0.009700000286102295,23409
2019-08-12,0.008999999612569809,0.009999999776482582,0.008999999612569809,0.009999999776482582,0.009999999776482582,7500
2019-08-13,0.008700000122189522,0.008700000122189522,0.008700000122189522,0.008700000122189522,0.008700000122189522,1000
2019-08-14,0.008700000122189522,0.008700000122189522,0.008700000122189522,0.008700000122189522,0.008700000122189522,0
2019-08-15,0.008700000122189522,0.008700000122189522,0.008700000122189522,0.008700000122189522,0.008700000122189522,0
2019-08-16,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,10000
2019-08-19,0.009999999776482582,0.009999999776482582,0.00570000009611249,0.00570000009611249,0.00570000009611249,90300
2019-08-20,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,16801
2019-08-21,0.007000000216066837,0.009999999776482582,0.007000000216066837,0.009999999776482582,0.009999999776482582,36950
2019-08-22,0.010499999858438969,0.010999999940395355,0.009999999776482582,0.010999999940395355,0.010999999940395355,100531
2019-08-23,0.010999999940395355,0.010999999940395355,0.010999999940395355,0.010999999940395355,0.010999999940395355,0
2019-08-26,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,5000
2019-08-27,0.00800000037997961,0.00800000037997961,0.005100000184029341,0.005100000184029341,0.005100000184029341,71000
2019-08-28,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,5000
2019-08-29,0.00989999994635582,0.009999999776482582,0.00989999994635582,0.009999999776482582,0.009999999776482582,32000
2019-08-30,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-03,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-04,0.009999999776482582,0.009999999776482582,0.008050000295042992,0.008050000295042992,0.008050000295042992,5100
2019-09-05,0.008050000295042992,0.008050000295042992,0.008050000295042992,0.008050000295042992,0.008050000295042992,0
2019-09-06,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,5000
2019-09-09,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-10,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-11,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-12,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-13,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,80000
2019-09-16,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-17,0.008750000037252903,0.008750000037252903,0.008750000037252903,0.008750000037252903,0.008750000037252903,2578
2019-09-18,0.008750000037252903,0.008750000037252903,0.008750000037252903,0.008750000037252903,0.008750000037252903,0
2019-09-19,0.008750000037252903,0.008750000037252903,0.008750000037252903,0.008750000037252903,0.008750000037252903,0
2019-09-20,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,15000
2019-09-23,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-24,0.009999999776482582,0.009999999776482582,0.005100000184029341,0.009999999776482582,0.009999999776482582,155672
2019-09-25,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-26,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,11164
2019-09-27,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-09-30,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-10-01,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,5000
2019-10-02,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,50000
2019-10-03,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0.006000000052154064,0
2019-10-04,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,10000
2019-10-07,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-10-08,0.007449999917298555,0.007960000075399876,0.007449999917298555,0.007960000075399876,0.007960000075399876,6400
2019-10-09,0.007960000075399876,0.007960000075399876,0.007960000075399876,0.007960000075399876,0.007960000075399876,0
2019-10-10,0.007960000075399876,0.007960000075399876,0.007960000075399876,0.007960000075399876,0.007960000075399876,0
2019-10-11,0.007000000216066837,0.007000000216066837,0.006000000052154064,0.006500000134110451,0.006500000134110451,319500
2019-10-14,0.007000000216066837,0.007000000216066837,0.007000000216066837,0.007000000216066837,0.007000000216066837,126000
2019-10-15,0.007249999791383743,0.007249999791383743,0.007249999791383743,0.007249999791383743,0.007249999791383743,100
2019-10-16,0.007249999791383743,0.007249999791383743,0.007249999791383743,0.007249999791383743,0.007249999791383743,0
2019-10-17,0.00800000037997961,0.00800000037997961,0.007249999791383743,0.00800000037997961,0.00800000037997961,77468
2019-10-18,0.00800000037997961,0.00800000037997961,0.006500000134110451,0.006500000134110451,0.006500000134110451,9473
2019-10-21,0.006500000134110451,0.006500000134110451,0.006500000134110451,0.006500000134110451,0.006500000134110451,280
2019-10-22,0.006500000134110451,0.006500000134110451,0.006500000134110451,0.006500000134110451,0.006500000134110451,0
2019-10-23,0.009999999776482582,0.009999999776482582,0.007619999814778566,0.007619999814778566,0.007619999814778566,103500
2019-10-24,0.007619999814778566,0.007619999814778566,0.007619999814778566,0.007619999814778566,0.007619999814778566,0
2019-10-25,0.007400000002235174,0.013000000268220901,0.006599999964237213,0.008050000295042992,0.008050000295042992,1001230
2019-10-28,0.0071000000461936,0.0071299998089671135,0.007000000216066837,0.007000000216066837,0.007000000216066837,66925
2019-10-29,0.010499999858438969,0.05900000035762787,0.009739999659359455,0.03750000149011612,0.03750000149011612,3607913
2019-10-30,0.03750000149011612,0.03750000149011612,0.01899999938905239,0.024700000882148743,0.024700000882148743,1060684
2019-10-31,0.024700000882148743,0.029500000178813934,0.014000000432133675,0.014999999664723873,0.014999999664723873,900805
2019-11-01,0.013000000268220901,0.01616000011563301,0.010999999940395355,0.014999999664723873,0.014999999664723873,1098241
2019-11-04,0.017000000923871994,0.017100000753998756,0.014999999664723873,0.017000000923871994,0.017000000923871994,560500
2019-11-05,0.019999999552965164,0.019999999552965164,0.01600000075995922,0.01850000023841858,0.01850000023841858,260220
2019-11-06,0.01600000075995922,0.019999999552965164,0.012500000186264515,0.014999999664723873,0.014999999664723873,474240
2019-11-07,0.01899999938905239,0.01899999938905239,0.012000000104308128,0.014999999664723873,0.014999999664723873,44131
2019-11-08,0.019999999552965164,0.019999999552965164,0.013500000350177288,0.013500000350177288,0.013500000350177288,36080
2019-11-11,0.013500000350177288,0.018449999392032623,0.010999999940395355,0.010999999940395355,0.010999999940395355,105527
2019-11-12,0.010900000110268593,0.012000000104308128,0.010900000110268593,0.010999999940395355,0.010999999940395355,105729
2019-11-13,0.011099999770522118,0.011500000022351742,0.009999999776482582,0.010950000025331974,0.010950000025331974,118061
2019-11-14,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,36000
2019-11-15,0.012240000069141388,0.012240000069141388,0.012000000104308128,0.012000000104308128,0.012000000104308128,279309
2019-11-18,0.01432000007480383,0.01549999974668026,0.01432000007480383,0.01549999974668026,0.01549999974668026,39400
2019-11-19,0.017000000923871994,0.017000000923871994,0.013000000268220901,0.013000000268220901,0.013000000268220901,38112
2019-11-20,0.012000000104308128,0.012000000104308128,0.010999999940395355,0.012000000104308128,0.012000000104308128,155429
2019-11-21,0.011839999817311764,0.011979999952018261,0.011839999817311764,0.011979999952018261,0.011979999952018261,12800
2019-11-22,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,34766
2019-11-25,0.010999999940395355,0.012000000104308128,0.009999999776482582,0.012000000104308128,0.012000000104308128,280050
2019-11-26,0.009999999776482582,0.009999999776482582,0.009750000201165676,0.009979999624192715,0.009979999624192715,584855
2019-11-27,0.009999999776482582,0.009999999776482582,0.009750000201165676,0.009750000201165676,0.009750000201165676,17270
2019-11-29,0.009750000201165676,0.009750000201165676,0.009750000201165676,0.009750000201165676,0.009750000201165676,0
2019-12-02,0.009499999694526196,0.009499999694526196,0.009499999694526196,0.009499999694526196,0.009499999694526196,5552
2019-12-03,0.009399999864399433,0.019899999722838402,0.00800000037997961,0.019899999722838402,0.019899999722838402,363670
2019-12-04,0.01850000023841858,0.01850000023841858,0.01850000023841858,0.01850000023841858,0.01850000023841858,2500
2019-12-05,0.01850000023841858,0.01850000023841858,0.01850000023841858,0.01850000023841858,0.01850000023841858,0
2019-12-06,0.01850000023841858,0.01850000023841858,0.01850000023841858,0.01850000023841858,0.01850000023841858,0
2019-12-09,0.01080000028014183,0.012000000104308128,0.009600000455975533,0.010850000195205212,0.010850000195205212,14355
2019-12-10,0.01080000028014183,0.01080000028014183,0.01080000028014183,0.01080000028014183,0.01080000028014183,1000
2019-12-11,0.009600000455975533,0.009999999776482582,0.00800000037997961,0.009999999776482582,0.009999999776482582,513621
2019-12-12,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-12-13,0.009999999776482582,0.009999999776482582,0.008500000461935997,0.009999999776482582,0.009999999776482582,135200
2019-12-16,0.009999999776482582,0.010160000063478947,0.00800000037997961,0.00800000037997961,0.00800000037997961,546000
2019-12-17,0.00800000037997961,0.009999999776482582,0.00800000037997961,0.009999999776482582,0.009999999776482582,102200
2019-12-18,0.009999999776482582,0.009999999776482582,0.00800000037997961,0.00800000037997961,0.00800000037997961,339200
2019-12-19,0.007499999832361937,0.009999999776482582,0.007499999832361937,0.009999999776482582,0.009999999776482582,314000
2019-12-20,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0.009999999776482582,0
2019-12-23,0.009549999609589577,0.012000000104308128,0.007199999876320362,0.007199999876320362,0.007199999876320362,266484
2019-12-24,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,0.012000000104308128,5000
2019-12-26,0.012000000104308128,0.012000000104308128,0.010400000028312206,0.010400000028312206,0.010400000028312206,1100
2019-12-27,0.010049999691545963,0.010049999691545963,0.0086899995803833,0.010049999691545963,0.010049999691545963,2415
2019-12-30,0.010999999940395355,0.011979999952018261,0.009999999776482582,0.009999999776482582,0.009999999776482582,28688
2019-12-31,0.012000000104308128,0.012000000104308128,0.010999999940395355,0.011110000312328339,0.011110000312328339,302000
